,author_first,unit_city_code,unitnum,unitdiff
412,乔健,1200.0,3,天津教育科学研究院;天津银监局教育科学研究院;天津银监局;
413,乔勇,4201.0,2,中南财经政法大学;武汉轻工大学;
414,乔南,1401.0,2,山西财经大学;山西大学;
415,乔印伟,1100.0,2,中国华侨华人历史研究所;北京大学;
416,乔国强,3100.0,2,上海外国语大学;上海大学;
417,乔宇,1100.0,5,北京大学;北方工业大学;北京理工大学;中国人民大学;最高人民法院;
418,乔宜男,1100.0,2,中国画学会;中国国家画院;
419,乔宜男,6101.0,2,西安美术学院;陕西省青联;
420,乔峰,3100.0,2,上海理工大学;上海交通大学;
421,乔德福,4101.0,2,华北水利水电大学;郑州师范学院;
422,乔明哲,3100.0,2,上海对外经贸大学;同济大学;
423,乔晶,5000.0,3,重庆工商大学;重庆大学;西南大学;
424,乔杨,1100.0,2,中国人民大学;北京工商大学;
425,乔栋,5101.0,2,四川大学;西南民族大学;
426,乔梁,1100.0,5,中国社会科学院;中国文化遗产研究院;国家文物局;北京电影学院;中国人民大学;
427,乔焕江,2301.0,2,哈尔滨师范大学;黑龙江大学;
428,乔琦,6101.0,2,西安外国语大学;西安工业大学;
429,乔瑞华,1100.0,2,清华大学;中国人民大学;
430,乔磊,6101.0,2,西北大学;西安外国语大学;
431,乔红霞,1100.0,2,中国人民大学;解放军艺术学院;
432,乔翔,1100.0,2,中央民族大学;中国人民大学;
433,乔翔,4103.0,2,解放军外国语学院;洛阳外国语学校;
434,乔良,1100.0,3,空军指挥学院;中国作家协会;中国政策研究会国家安全政策委员会;
435,乔艳,5101.0,2,四川大学;西南民族大学;
436,乔辉,6101.0,2,西安科技大学;西北工业大学;
437,乔迁,1100.0,2,北方工业大学;清华大学;
438,乔还田,1100.0,2,中国编辑学会;人民出版社;
439,乔金茹,4101.0,2,河南财经政法大学;河南省政法干部管理学院;
440,乔金霞,2311.0,2,黑河学院;黑龙江省黑河学院;
441,乔青,1100.0,2,北京林业大学;中国环境科学研究院;
442,乔颖丽,1100.0,2,中国农业大学;北京交通大学;
443,乔颖丽,1307.0,2,河北省张家口农业高等专科学校;河北北方学院;
444,习婷,4301.0,2,国防科学技术大学;中南大学;
445,习煜华,5307.0,3,丽江东巴文化研究所;丽江市东巴文化研究院;云南省丽江东巴文化研究所;
446,习近平,1100.0,2,清华大学;中央政治局;
447,二月河,4101.0,2,河南省作家协会;河南省文联;
448,于世华,3201.0,3,南京市第十三中学;南京师范大学;江苏省南京市第十三中学;
449,于东智,1100.0,3,工商银行;中国农业银行;中国人民大学;
450,于东辉,3706.0,2,山东工商学院;烟台大学;
451,于丹,1100.0,3,北京师范大学;中国青年政治学院;首都文化创新与文化传播工程研究院;
452,于丽,1100.0,4,对外经济贸易大学;中央财经大学;北京电影学院;中国石化;
453,于丽,2301.0,2,黑龙江大学;哈尔滨理工大学;
454,于丽,3100.0,2,上海开放大学;上海远程教育集团;
455,于丽,6501.0,3,新疆师范大学;新疆医科大学;新疆大学;
456,于丽丽,1200.0,2,天津大学;天津师范大学;
457,于丽娜,1100.0,7,中国人民大学;北京师范大学;北京市社会科学院;中国电力音像电子出版社;首都师范大学;中国艺术研究院;环境保护部;
458,于丽娟,1100.0,3,北京理工大学;中国人民大学;北京联合大学;
459,于丽萍,2101.0,2,东北大学;辽宁大学;
460,于亚滨,2301.0,2,哈尔滨市城乡规划设计研究院;哈尔滨市城市规划设计研究院;
461,于亮,1100.0,2,北京体育大学;中国艺术研究院;
462,于亮,2102.0,2,大连医科大学;大连理工大学;
463,于亮,3201.0,4,南京航空航天大学;南京师范大学;东南大学;南京艺术学院;
464,于伟,1100.0,4,北京师范大学;北京语言大学;北京科技大学;教育部;
465,于伟,1200.0,3,南开大学;天津大学;天津工业大学;
466,于伟,2201.0,2,东北师范大学;吉林省教育学院;
467,于伟,3701.0,2,山东财经大学;山东大学;
468,于伟,4401.0,2,广东技术师范学院;华南师范大学;
469,于伯华,1100.0,2,中国科学院;北京师范大学;
470,于倩,1100.0,3,北京理工大学;外交学院;中央民族大学;
471,于倩倩,1100.0,2,中央民族大学;中国科学院;
472,于健,1100.0,2,中国科学院;北京联合大学;
473,于健,2101.0,2,沈阳航空航天大学;辽宁大学;
474,于兆吉,2101.0,2,东北大学;沈阳工业大学;
475,于光,1100.0,3,中国地质大学;中国社会科学院;北京工业大学;
476,于光,2301.0,2,哈尔滨工业大学;黑龙江省哈尔滨工业大学;
477,于克信,5301.0,2,云南财经大学;云南省财贸学院;
478,于军,1100.0,6,北京市海淀区人民政府;中国华星集团;国家行政学院;北京航空航天大学;对外经济贸易大学;中国科学院;
479,于冬,1100.0,2,北京保利博纳电影发行有限公司;北京博纳文化交流有限公司;
480,于冬梅,2301.0,3,黑龙江科技大学;东北农业大学;哈尔滨工业大学;
481,于冰,1100.0,9,中国人民大学;北京大学;中国文化遗产研究院;国家文物局;北京师范大学;清华大学;中国科学院;教育部;中国石油;
482,于冰,2301.0,2,哈尔滨师范大学;哈尔滨市投资高等专科学校;
483,于凯,3100.0,2,上海工程技术大学;华东师范大学;
484,于勇,3412.0,2,阜阳市委;安徽省阜阳市委;
485,于化龙,1200.0,2,南开大学;天津大学;
486,于博,1200.0,2,天津财经大学;天津银监局教育科学研究院;
487,于博,2201.0,2,东北师范大学;吉林大学;
488,于博,4101.0,2,郑州大学;郑州轻工业学院;
489,于卫青,6101.0,2,陕西师范大学;西北大学;
490,于君博,1100.0,2,清华大学;中央编译局;
491,于国华,1100.0,2,高等教育出版社;中国版协;
492,于国安,3701.0,2,山东大学;山东省财政厅;
493,于国庆,3100.0,2,同济大学;华东师范大学;
494,于国庆,3201.0,2,东南大学;南京国际关系学院;
495,于国栋,1401.0,2,山西大学;山西太原山西大学;
496,于大海,5000.0,2,重庆文理学院;西南大学;
497,于娜,2102.0,2,东北财经大学;辽宁师范大学;
498,于娟,1100.0,2,中国地质科学院;宏观经济研究院;
499,于娟,1200.0,2,天津泰达图书馆;天津银监局;
500,于娟,2102.0,2,大连理工大学;东北财经大学;
501,于娟,3100.0,2,上海交通大学;复旦大学;
502,于婷,1100.0,2,清华大学;北京回龙观医院;
503,于婷婷,4201.0,2,武汉大学;华中科技大学;
504,于学军,1100.0,2,中国人口信息研究中心;国家人口计生委发展规划与信息司;
505,于学军,3201.0,3,江苏省银行;江苏省银监局;江苏银监局;
506,于学军,4403.0,2,深圳市银监局;深圳银监局;
507,于学强,3701.0,2,山东大学;山东师范大学;
508,于学江,3702.0,2,青岛农业大学;山东省青岛市计生委;
509,于宁,1100.0,7,中国机构编制管理研究会;北京大学;中央编办监督检查司;清华大学;机械工业出版社;中国人民大学;商务部;
510,于宁,2201.0,2,吉林大学;东北师范大学;
511,于宁,3100.0,2,上海社会科学院;上海财经大学;
512,于宁,3201.0,2,南京大学;南京师范大学;
513,于宇,5000.0,2,重庆大学;西南大学;
514,于小冬,1200.0,2,天津美院油画系;天津师范大学;
515,于小川,1100.0,2,北京理工大学;北京大学;
516,于小艳,4401.0,2,广东教育杂志社;华南师范大学;
517,于展,1100.0,2,首都师范大学;北京师范大学;
518,于峰,1100.0,4,中国社会科学院;对外经济贸易大学;北京大学;北京联合大学;
519,于峰,1200.0,2,天津音乐学院;天津师范大学;
520,于帆,1100.0,4,北京师范大学;中央美术学院;北京电影学院;国家海洋局;
521,于平,1100.0,5,文化部;首都师范大学;北京舞蹈学院;中国文艺评论家协会;中国信达资产;
522,于平,2201.0,2,吉林省长春市委党校;吉林大学;
523,于幼军,1100.0,2,文化部;国务院;
524,于建刚,1100.0,2,中国戏曲学院;中国艺术研究院;
525,于建华,3201.0,2,南京师范大学;南京大学;
526,于建华,3709.0,2,山东农业大学;泰山医学院;
527,于建嵘,1100.0,2,中国社会科学院;中国社科学院;
528,于建忠,1100.0,3,中国—东盟区域发展协同创新中心;中国社会科学院;中国东盟区域发展协同创新中心;
529,于建成,1200.0,2,天津大学;天津体育学院;
530,于建成,3711.0,2,日照市人民政府;山东省日照市市长;
531,于建红,4201.0,2,江汉大学;华中科技大学;
532,于强,1100.0,4,国际关系学院;北京林业大学;北京大学;中国人民大学;
533,于强,1200.0,2,天津对外经济贸易职业学院;南开大学;
534,于志刚,1100.0,3,中国政法大学;中国人民大学;北京市顺义区人民检察院;
535,于志勇,6501.0,2,新疆文物考古研究所;新疆维吾尔自治区文物考古研究所;
536,于志华,4201.0,2,中南民族大学;武汉体育学院;
537,于志宏,4401.0,2,广东财经大学;广州商学院;
538,于志涛,5000.0,2,西南大学;重庆第二师范学院;
539,于忠海,3211.0,2,江苏大学;镇江师专;
540,于悦,1100.0,2,中国科学院;首都师范大学;
541,于慧,4401.0,2,广东第二师范学院;中山大学;
542,于慧颖,2201.0,3,东北师范大学;吉林大学;长春工业大学;
543,于成学,2102.0,2,大连理工大学;大连民族大学;
544,于成学,2301.0,2,黑龙江科技大学;哈尔滨师范大学;
545,于成文,1100.0,2,北京科技大学;中央党校;
546,于成永,3201.0,2,南京财经大学;南京大学;
547,于捷,1100.0,2,北京航空航天大学;北京服装学院;
548,于敏,1100.0,4,北京大学;中国人民大学;中国社会科学院;首都师范大学;
549,于敏,4401.0,4,广东财经大学;广东省外事办公室;广东省人民政府;广发证券;
550,于敏,5301.0,2,云南农业大学;云南师范大学;
551,于文,1100.0,4,北京大学;中国社会科学院;北京市海淀培智中心;北京印刷学院;
552,于文,3100.0,2,华东政法大学;复旦大学;
553,于文华,5101.0,2,成都理工大学;西南交通大学;
554,于文博,1100.0,2,北京大学;北京化工大学;
555,于文波,3301.0,2,浙江大学;浙江工业大学;
556,于文浩,3100.0,3,上海外国语大学;华东师范大学;复旦大学;
557,于文豪,1100.0,2,中央财经大学;中国人民大学;
558,于文轩,1100.0,2,清华大学;中国政法大学;
559,于斌,1100.0,4,首都师范大学;北京北邮在线网络科技有限公司;北京邮电大学;北京晚报;
560,于斌,1200.0,2,南开大学;天津医科大学;
561,于斌斌,3306.0,2,绍兴市委党校;绍兴区域经济研究所;
562,于新国,1200.0,2,天津石油职业技术学院;天津华北石油学校;
563,于昆,1100.0,3,中国青年政治学院;北京师范大学;北京语言大学;
564,于明,1100.0,3,北京大学;清华大学;国家法官学院;
565,于明潇,1100.0,2,北京大学;中国社会科学院;
566,于明远,3701.0,2,山东大学;山东师范大学;
567,于春,1100.0,2,中国科学院;故宫博物院;
568,于春,6101.0,2,西北大学;西安美术学院;
569,于春燕,2102.0,2,大连海事大学;大连教育学院;
570,于晓,3706.0,2,烟台大学;鲁东大学;
571,于晓东,3201.0,2,南京师范大学;南京信息工程大学;
572,于晓梅,2301.0,2,哈尔滨广播电视大学;东北林业大学;
573,于晓燕,1200.0,2,南开大学;天津大学;
574,于晓虹,1100.0,2,中国人民大学;清华大学;
575,于晓辉,1100.0,2,北京物资学院;北京理工大学;
576,于晖,1100.0,3,北京师范大学;北京体育大学;中国妇女儿童博物馆;
577,于晗,1100.0,2,北京交通大学;中国传媒大学;
578,于晨,2101.0,2,沈阳书画院;沈阳油画学会;
579,于晶,2102.0,2,大连理工大学;辽宁师范大学;
580,于晶,3100.0,2,华东师范大学;复旦大学;
581,于晶,3201.0,2,南京理工大学;河海大学;
582,于智慧,3100.0,2,上海政法学院;上海大学;
583,于杨,1100.0,2,中国传媒大学;清华大学;
584,于杨,2201.0,2,东北师范大学;吉林大学;
585,于杰,2201.0,2,东北师范大学;吉林大学;
586,于杰,3100.0,4,上海财经大学;上海外国语大学;上海海事大学;复旦大学;
587,于杰,3701.0,2,山东师范大学;山东省可持续发展研究中心;
588,于松明,3201.0,2,南京晓庄学院;江苏南京晓庄学院;
589,于松明,3203.0,2,徐州电视台;江苏省徐州电视台;
590,于树贵,4301.0,2,湖南师范大学;湖南省委党校;
591,于桂玲,2301.0,2,黑龙江大学;哈尔滨工业大学;
592,于楠,1100.0,3,中国人民银行;首都师范大学;北京工业大学;
593,于欢,3201.0,2,南京大学;南京农业大学;
594,于欣,1100.0,3,中国人民大学;北京大学;中国心理卫生杂志;
595,于水,3201.0,2,南京农业大学;南京大学;
596,于永慧,4401.0,2,中山大学;华南师范大学;
597,于江,1100.0,3,北京交通大学;北京航空航天大学;中国人民银行;
598,于江,1501.0,2,内蒙古大学;内蒙古自治区美术家协会;
599,于沛,1100.0,2,中国社会科学院;中国社会科院世界历史研究所;
600,于泓,1100.0,2,建设银行;中国人民公安大学;
601,于波,3201.0,2,南京大学;南京信息工程大学;
602,于波,3601.0,2,江西师范大学;江西青年职业学院;
603,于泳,1100.0,2,北京师范大学;中国人民大学;
604,于泳,2301.0,2,哈尔滨工业大学;哈尔滨铁路局党校;
605,于泽,1100.0,2,中国人民大学;北京大学;
606,于洁,1100.0,5,中国科学院;中国科学技术信息研究所;北京大学;中国艺术研究院;首都师范大学;
607,于洁,3100.0,2,华东师范大学;上海交通大学;
608,于洋,1100.0,19,北京科技大学;国家统计局;北京化工大学;北京航空航天大学;中国科学院;北京师范大学;清华大学;教育部;北京语言大学;北京大学;首都师范大学;中国人民大学;中国传媒大学;中央美术学院;中央音乐学院;北京体育大学;中央民族大学;中国环境监测总站;北京林业大学;
609,于洋,2101.0,6,沈阳农业大学;辽宁大学;鲁迅美术学院;东北大学;沈阳体育学院;沈阳工业大学;
610,于洋,2102.0,5,大连理工大学;东北财经大学;辽宁对外经贸学院;大连医科大学;辽宁师范大学;
611,于洋,2201.0,4,吉林大学;东北师范大学;吉林省图书馆;长春师范大学;
612,于洋,2301.0,2,哈尔滨工业大学;哈尔滨师范大学;
613,于洋,3100.0,4,上海对外经贸大学;上海市委党史研究室;上海音乐学院;复旦大学;
614,于洋,3701.0,2,山东大学;山东师范大学;
615,于洋,4201.0,2,湖北大学;华中师范大学;
616,于洪,1100.0,2,北京联合大学;中央民族大学;
617,于洪,2201.0,3,吉林大学;东北师范大学;长春理工大学;
618,于洪君,1100.0,2,中央对外联络部;全国政协;
619,于洪波,1100.0,3,国家开发银行;北京师范大学;教育部;
620,于洪波,2101.0,3,沈阳市地方税务局;东北大学;沈阳师范大学;
621,于洪洋,2201.0,2,吉林建筑大学;吉林大学;
622,于洪涛,1100.0,2,北京师范大学;北京大学;
623,于洪霞,1100.0,2,北京师范大学;北京大学;
624,于浩,1100.0,3,中国人民大学;北京人民广播电台;中央民族大学;
625,于浩,5323.0,2,深圳南华中学;深圳市南华中学;
626,于浩淼,1200.0,2,天津财经大学;天津理工大学;
627,于海,1100.0,2,中国光大银行;光大银行;
628,于海,3100.0,2,复旦大学;上海大学;
629,于海军,2201.0,2,吉林省长春市地方税务局;吉林省地方税务局;
630,于海峰,1100.0,3,清华大学;北京大学;中国人民大学;
631,于海峰,4401.0,2,广东财经大学;广东法律商业大学;
632,于海波,1100.0,6,北京师范大学;中国科学院;北京大学;西北京师范大学;中国国际战略学会;教育部;
633,于海波,2201.0,2,东北师范大学;吉林大学;
634,于海洋,2301.0,2,黑龙江哈尔滨理工大学;哈尔滨理工大学;
635,于海洋,3701.0,2,山东师范大学;山东大学;
