city_name,city_code,year,temp,gtemp,rain,wind,sunshine,humidity
梅州市,4414.0,2017,15.225806451612904,17.541935483870965,0.6806451612903225,1.4129032258064516,3.8516129032258055,79.74193548387096
梧州市,4504.0,2017,14.790322580645164,16.612903225806456,1.0677419354838709,2.174193548387097,3.3741935483870966,79.5806451612903
楚雄彝族自治州,5323.0,2017,10.890322580645158,13.422580645161288,1.164516129032258,1.816129032258064,7.722580645161289,67.93548387096774
榆林市,6108.0,2017,-4.832258064516129,-3.658064516129032,0.0,2.6903225806451605,7.5580645161290345,43.064516129032256
武威市,6206.0,2017,-5.161290322580643,-5.029032258064516,0.0,1.2806451612903225,7.616129032258066,35.74193548387097
武汉市,4201.0,2017,6.403225806451613,7.212903225806452,1.5548387096774194,1.6774193548387095,2.783870967741936,77.70967741935483
毕节市,5205.0,2017,5.683870967741938,7.270967741935485,0.2387096774193548,1.1064516129032258,1.138709677419355,83.2258064516129
永州市,4311.0,2017,9.306451612903226,10.241935483870966,2.4354838709677415,2.4225806451612906,1.7548387096774192,81.51612903225806
汉中市,6107.0,2017,4.79032258064516,5.290322580645162,0.1870967741935484,0.7645161290322581,1.2548387096774194,82.64516129032258
汕头市,4405.0,2017,17.300000000000004,20.645161290322584,0.3032258064516129,1.6806451612903226,4.293548387096774,78.96774193548387
汕尾市,4415.0,2017,17.829032258064515,20.909677419354843,0.04838709677419355,2.032258064516129,5.106451612903225,74.0
江门市,4407.0,2017,17.119354838709675,19.425806451612907,0.5193548387096775,1.3838709677419354,4.432258064516128,78.54838709677419
池州市,3417.0,2017,6.0935483870967735,6.970967741935484,2.5225806451612898,2.54516129032258,4.135483870967741,80.3225806451613
沈阳市,2101.0,2017,-9.09032258064516,-6.016129032258062,0.23548387096774195,1.825806451612904,5.3419354838709685,62.74193548387096
沧州市,1309.0,2017,-1.4419354838709677,-0.8419354838709677,0.0,2.470967741935484,5.567741935483871,65.16129032258064
河池市,4512.0,2017,13.806451612903226,14.964516129032257,1.9870967741935484,1.4451612903225806,1.2354838709677418,78.87096774193549
河源市,4416.0,2017,15.42258064516129,17.88064516129032,0.6516129032258065,1.780645161290323,4.093548387096775,77.29032258064517
泉州市,3505.0,2017,14.522580645161293,17.03548387096774,0.2709677419354839,4.558064516129033,4.52258064516129,77.6774193548387
泰安市,3709.0,2017,-5.5612903225806445,,0.7580645161290323,6.712903225806452,6.561290322580646,53.516129032258064
泰州市,3212.0,2017,4.2451612903225815,5.206451612903226,1.354838709677419,2.325806451612903,4.34516129032258,79.3225806451613
泸州市,5105.0,2017,9.341935483870962,10.33548387096774,0.7774193548387096,1.6580645161290322,1.4096774193548385,88.41935483870968
洛阳市,4103.0,2017,2.0290322580645155,2.229032258064515,0.4838709677419355,3.3870967741935485,3.4967741935483865,60.32258064516129
济南市,3701.0,2017,0.035483870967741936,0.5741935483870969,0.3387096774193548,1.5032258064516126,4.574193548387097,65.12903225806451
济宁市,3708.0,2017,0.7225806451612904,1.3387096774193543,0.6419354838709677,1.3806451612903219,4.7967741935483845,74.93548387096773
海东地区,6302.0,2017,-3.367741935483871,-4.090322580645162,0.0,1.5935483870967742,6.0935483870967735,40.32258064516129
海北藏族自治州,6322.0,2017,-9.870967741935484,-9.09032258064516,0.0,1.1096774193548389,6.6483870967741945,43.0
海南藏族自治州,6325.0,2017,-7.238709677419354,-7.387096774193548,0.0,0.9903225806451614,7.429032258064518,41.483870967741936
海口市,4601.0,2017,19.73225806451613,21.47741935483871,1.0,3.2870967741935484,2.661290322580645,88.0
海西蒙古族藏族自治州,6328.0,2017,-7.938709677419353,-8.299999999999999,0.022580645161290318,1.135483870967742,7.209677419354839,36.0
淄博市,3703.0,2017,-0.3483870967741936,-0.2806451612903225,0.31935483870967746,1.8806451612903228,4.041935483870968,65.58064516129032
淮北市,3406.0,2017,2.8483870967741938,3.2322580645161296,1.474193548387097,1.7064516129032257,5.3419354838709685,70.6774193548387
淮南市,3404.0,2017,3.641935483870967,4.606451612903227,1.596774193548387,2.7322580645161296,4.9290322580645185,78.6774193548387
淮安市,3208.0,2017,3.170967741935484,4.132258064516128,1.5032258064516126,1.8838709677419356,4.603225806451613,77.74193548387096
深圳市,4403.0,2017,18.058064516129036,21.435483870967747,0.16129032258064516,1.5548387096774194,4.825806451612904,77.48387096774194
清远市,4418.0,2017,15.558064516129036,17.238709677419358,0.967741935483871,3.3032258064516125,3.8129032258064512,73.64516129032258
温州市,3303.0,2017,9.996774193548386,11.280645161290321,0.9129032258064516,4.216129032258064,3.1483870967741936,75.0
渭南市,6105.0,2017,2.4903225806451603,2.612903225806451,0.12258064516129033,1.1354838709677415,4.367741935483871,49.548387096774185
湖州市,3305.0,2017,6.37741935483871,7.238709677419354,3.093548387096774,2.370967741935484,4.148387096774194,76.5806451612903
湘潭市,4303.0,2017,8.125806451612902,9.258064516129028,1.316129032258064,2.42258064516129,2.4322580645161285,81.51612903225806
湘西土家族苗族自治州,4331.0,2017,7.500000000000001,8.135483870967743,0.5451612903225808,1.1709677419354838,1.2064516129032257,77.3225806451613
湛江市,4408.0,2017,18.764516129032256,21.151612903225807,0.4483870967741936,2.5709677419354837,5.074193548387097,81.35483870967742
滁州市,3411.0,2017,4.141935483870967,5.280645161290322,1.5612903225806452,2.1161290322580637,4.303225806451613,80.6774193548387
滨州市,3716.0,2017,-0.3483870967741936,-0.2806451612903225,0.31935483870967746,1.8806451612903228,4.041935483870968,65.58064516129032
漯河市,4111.0,2017,3.009677419354839,3.483870967741935,0.8935483870967742,1.5354838709677419,3.3032258064516125,68.7741935483871
漳州市,3506.0,2017,16.258064516129032,18.37096774193548,0.8225806451612904,1.4967741935483874,3.4903225806451608,75.12903225806451
潍坊市,3707.0,2017,-0.18709677419354853,0.0064516129032259496,0.8612903225806453,1.645161290322581,4.77741935483871,66.7741935483871
潮州市,4451.0,2017,17.300000000000004,20.645161290322584,0.3032258064516129,1.6806451612903226,4.293548387096774,78.96774193548387
濮阳市,4109.0,2017,0.5548387096774194,1.5548387096774194,0.17419354838709675,1.8258064516129036,3.6612903225806455,68.6774193548387
烟台市,3706.0,2017,-0.7225806451612903,0.04838709677419375,0.7032258064516128,3.0451612903225804,5.141935483870967,68.0
焦作市,4108.0,2017,1.816129032258064,2.4161290322580644,0.4032258064516129,1.829032258064516,3.2548387096774194,65.35483870967742
牡丹江市,2310.0,2017,-14.509677419354837,-9.990322580645161,0.05806451612903226,2.983870967741935,4.919354838709675,65.54838709677419
玉林市,4509.0,2017,16.39032258064516,18.896774193548378,1.7806451612903225,1.5870967741935484,3.732258064516128,79.45161290322581
玉树藏族自治州,6327.0,2017,-6.32258064516129,-4.364516129032259,0.04193548387096775,1.6612903225806457,5.683870967741934,41.58064516129032
玉溪市,5304.0,2017,11.3,12.287096774193547,1.3096774193548388,1.7451612903225806,6.896774193548388,75.83870967741936
珠海市,4404.0,2017,17.716129032258067,20.103225806451615,0.5741935483870967,1.9161290322580644,4.551612903225808,78.06451612903227
甘南藏族自治州,6230.0,2017,-7.351612903225805,-5.670967741935487,0.08709677419354839,1.4225806451612903,5.922580645161292,52.12903225806453
甘孜藏族自治州,5133.0,2017,0.04193548387096782,3.2096774193548385,0.0,3.235483870967742,5.264516129032256,70.06451612903226
白城市,2208.0,2017,-13.741935483870966,-6.716129032258063,0.04193548387096775,2.370967741935484,6.916129032258066,63.87096774193547
白山市,2206.0,2017,-15.577419354838707,-2.2419354838709675,0.4096774193548387,2.170967741935484,5.074193548387097,68.61290322580646
白银市,6204.0,2017,-4.316129032258065,-4.532258064516128,0.0,1.0709677419354835,6.929032258064517,47.612903225806456
百色市,4510.0,2017,16.222580645161294,17.206451612903226,2.3354838709677432,1.2774193548387098,1.8096774193548388,80.61290322580646
益阳市,4309.0,2017,8.0,8.351612903225805,1.2548387096774194,1.6290322580645156,1.3580645161290323,77.6774193548387
盐城市,3209.0,2017,3.4258064516129036,3.7451612903225815,1.216129032258065,2.7032258064516133,4.27741935483871,78.87096774193549
